Date,Weekly,Monthly,Quarterly,NIFTYBEES.NS,SENSEXBEES.BO
2025-07-11,0.8970338525618876,0.9593186235704453,1.0190007479118561,1.0659662986379295,1.0624717041212617
2025-07-14,0.882093760860656,0.9593089263651263,1.0189904474139508,1.0644602407968973,1.0607737959488281
2025-07-15,0.8993927765201112,0.9593089263651263,1.0189904474139508,1.0681501801765467,1.0640111242831336
2025-07-16,0.9075705115564848,0.9593186235704454,1.0190007479118564,1.0679619660357356,1.0650638190594752
2025-07-17,0.9182644681431692,0.9593089263651264,1.018990447413951,1.064912046658722,1.0601738352322994
2025-07-18,0.93068833829409,0.9593186235704455,1.0190007479118566,1.0596407867626858,1.0548877004667796
2025-07-21,0.9306789304960106,0.9593089263651265,1.0189904474139513,1.0627659688150541,1.0567214357659631
2025-07-22,0.9306883382940901,0.9593186235704456,1.0190007479118568,1.0620505712322155,1.0597550234101438
2025-07-23,0.9306789304960107,0.9593089263651267,1.0189904474139515,1.0675477340591644,1.0654260477601616
2025-07-24,0.9306883382940903,0.9593186235704457,1.019000747911857,1.0621635226976718,1.054491549528436
2025-07-25,0.9306883382940903,0.9593186235704457,1.019000747911857,1.0543695268666493,1.0487412811731374
2025-07-28,0.9323417933573571,0.9593089263651268,1.0189904474139517,1.0485710835285853,1.0444285971786784
2025-07-29,0.932440655779657,0.9593089263651268,1.0189904474139517,1.0545954297975617,1.0494996608121674
2025-07-30,0.9317351270956424,0.9593186235704458,1.0190007479118572,1.0547460700531193,1.0496128961431659
2025-07-31,0.9308407034246686,0.962834274403672,1.0227351180579523,1.0514703626500412,1.0490016049847313
2025-08-01,0.9168334813502845,0.9453744932758725,1.022724880367961,1.0442788129364013,1.041134685722904
2025-08-04,0.8995461039516109,0.9275489600893333,1.022724880367961,1.0499266160189078,1.0417119164675606
2025-08-05,0.9037800327488562,0.9319146910237739,1.0227351180579523,1.0472533547332121,1.0412251910820303
2025-08-06,0.9063128113367032,0.9345263149694214,1.022724880367961,1.0441281726808438,1.0396631100363465
2025-08-07,0.9082155125568583,0.9364882472487819,1.022724880367961,1.044052910005489,1.0370257424185698
2025-08-08,0.9050068158807992,0.9331796638954146,1.0227351180579523,1.0359577485681994,1.030245371082681
2025-08-11,0.9213001792368347,0.9499802393977252,1.022724880367961,1.044052910005489,1.0369238375294774
2025-08-12,0.9307560925559707,0.9597305151504967,1.0227351180579523,1.0412290084642357,1.0369125070875713
2025-08-13,0.9226094108779529,0.9513302273993413,1.022724880367961,1.0468014339665395,1.0392329677722851
2025-08-14,0.9434124978726725,0.9727809141666289,1.0227351180579523,1.0475922091295808,1.0416326724622798
2025-08-18,0.9438489084197118,0.9732309101671676,1.022724880367961,1.0582853691772112,1.0488657778579813
2025-08-19,0.944867236692623,0.9742809389832772,1.022724880367961,1.061636339255644,1.0538915888119071
2025-08-20,0.9415213485056825,0.9708308933494418,1.0227351180579523,1.0637448432140586,1.0572081611514934
2025-08-21,0.926537272285494,0.9553803630710263,1.0227351180579523,1.0657780844971183,1.057626972973649
2025-08-22,0.914462784694664,0.9429299968704647,1.0227351180579523,1.0570804769424464,1.0508014180462573
2025-08-25,0.9172999272736957,0.9474712785903248,1.022724880367961,1.0605820872764369,1.054604715771374
2025-08-26,0.9057300161738863,0.9321961083692385,1.022724880367961,1.0506795874869999,1.0450511496909587
2025-08-28,0.8964979802455977,0.9243520977830986,1.022724880367961,1.0426973775151667,1.0346939512919502
2025-08-29,0.895154265582421,0.9239392468319052,1.0227351180579523,1.0394216701120886,1.0310377420474288
2025-09-01,0.9083884907283726,0.9502346499753945,1.025868039619036,1.0474038800839218,1.0374671460364766
2025-09-02,0.9130077684785243,0.9540138557896864,1.025868039619036,1.0455212790564197,1.0370257424185698
2025-09-03,0.9193305472962792,0.9480068494551435,1.025868039619036,1.0502654704152765,1.0422326331788088
